bootstrap_iteration,statistic,p_value,significant,comparison
332,8.129230920125323,0.004799009950090148,True,Pre-Inauguration vs Entire Period
333,11.361203299510635,0.0008953880926163127,True,Pre-Inauguration vs Entire Period
334,11.387037187531506,0.0008836698263944228,True,Pre-Inauguration vs Entire Period
335,10.789646619686422,0.0011994503741754158,True,Pre-Inauguration vs Entire Period
336,7.4556123204581155,0.006871855009081881,True,Pre-Inauguration vs Entire Period
337,26.327544826927145,6.64104164664933e-07,True,Pre-Inauguration vs Entire Period
338,4.037061249869608,0.045816283000158865,True,Pre-Inauguration vs Entire Period
339,25.22858490051079,1.1014288952006145e-06,True,Pre-Inauguration vs Entire Period
340,10.20825331228025,0.0016178517776434934,True,Pre-Inauguration vs Entire Period
341,17.70811040165776,3.843624833292052e-05,True,Pre-Inauguration vs Entire Period
342,11.790043519393171,0.0007198305323573838,True,Pre-Inauguration vs Entire Period
343,13.038269617343584,0.00038332136503108603,True,Pre-Inauguration vs Entire Period
344,29.12475023531046,1.8573675668769984e-07,True,Pre-Inauguration vs Entire Period
345,8.69576789648292,0.0035579837649847134,True,Pre-Inauguration vs Entire Period
346,13.00784677144373,0.0003892205202289914,True,Pre-Inauguration vs Entire Period
347,14.718118286602035,0.0001659642288946223,True,Pre-Inauguration vs Entire Period
348,19.518625494311234,1.6091559968440387e-05,True,Pre-Inauguration vs Entire Period
349,14.455910972012562,0.00018898387831653313,True,Pre-Inauguration vs Entire Period
350,19.768950057064774,1.427821380490212e-05,True,Pre-Inauguration vs Entire Period
351,12.714151623284762,0.000451148868094898,True,Pre-Inauguration vs Entire Period
352,20.741296309798955,8.990319768955855e-06,True,Pre-Inauguration vs Entire Period
