bootstrap_iteration,u_statistic,p_value,significant,comparison
5802,2665.5,1.8799761422267092e-07,True,Pre-Inauguration vs Entire Period
5803,2757.5,6.171075141959578e-07,True,Pre-Inauguration vs Entire Period
5804,2269.5,6.421527893844909e-10,True,Pre-Inauguration vs Entire Period
5805,2553.0,4.108704914771161e-08,True,Pre-Inauguration vs Entire Period
5806,2813.5,1.2424345204375336e-06,True,Pre-Inauguration vs Entire Period
5807,2893.0,3.2550895317025476e-06,True,Pre-Inauguration vs Entire Period
5808,2880.5,2.8037951455040814e-06,True,Pre-Inauguration vs Entire Period
5809,2407.5,5.15370442477427e-09,True,Pre-Inauguration vs Entire Period
5810,2588.5,6.693461520762836e-08,True,Pre-Inauguration vs Entire Period
5811,2465.0,1.1879646538742282e-08,True,Pre-Inauguration vs Entire Period
5812,2593.0,7.119896923628584e-08,True,Pre-Inauguration vs Entire Period
5813,2566.5,4.951834164164871e-08,True,Pre-Inauguration vs Entire Period
5814,2848.0,1.894742893737907e-06,True,Pre-Inauguration vs Entire Period
5815,2608.5,8.785251224321817e-08,True,Pre-Inauguration vs Entire Period
5816,2878.0,2.7210601137161953e-06,True,Pre-Inauguration vs Entire Period
5817,2433.5,7.541056565574527e-09,True,Pre-Inauguration vs Entire Period
5818,2535.0,3.2003622975431176e-08,True,Pre-Inauguration vs Entire Period
5819,2906.5,3.8158562544407e-06,True,Pre-Inauguration vs Entire Period
5820,2755.5,6.017104906710236e-07,True,Pre-Inauguration vs Entire Period
5821,2225.0,3.1950723001059306e-10,True,Pre-Inauguration vs Entire Period
5822,2357.5,2.454980589995224e-09,True,Pre-Inauguration vs Entire Period
5823,2685.0,2.4282141270518186e-07,True,Pre-Inauguration vs Entire Period
5824,3127.5,4.498372373944937e-05,True,Pre-Inauguration vs Entire Period
5825,2767.0,6.9611035082692e-07,True,Pre-Inauguration vs Entire Period
5826,3079.0,2.6796267169898278e-05,True,Pre-Inauguration vs Entire Period
5827,2709.5,3.33896513445281e-07,True,Pre-Inauguration vs Entire Period
5828,2391.0,4.043291915653036e-09,True,Pre-Inauguration vs Entire Period
5829,2301.0,1.0435725644236947e-09,True,Pre-Inauguration vs Entire Period
5830,2001.5,8.172490135528933e-12,True,Pre-Inauguration vs Entire Period
5831,2743.5,5.164727930832304e-07,True,Pre-Inauguration vs Entire Period
5832,2447.5,9.235063467179209e-09,True,Pre-Inauguration vs Entire Period
5833,2286.5,8.33928357375707e-10,True,Pre-Inauguration vs Entire Period
5834,2898.5,3.4718814645589196e-06,True,Pre-Inauguration vs Entire Period
5835,1985.0,6.157032529739784e-12,True,Pre-Inauguration vs Entire Period
5836,2692.5,2.6772592794999364e-07,True,Pre-Inauguration vs Entire Period
5837,2028.0,1.2814576984477325e-11,True,Pre-Inauguration vs Entire Period
5838,2538.0,3.3381997363566085e-08,True,Pre-Inauguration vs Entire Period
5839,2609.0,8.841355220548149e-08,True,Pre-Inauguration vs Entire Period
5840,2451.5,9.785694897762191e-09,True,Pre-Inauguration vs Entire Period
5841,2778.0,7.997355211087197e-07,True,Pre-Inauguration vs Entire Period
5842,2498.0,1.9015641638628995e-08,True,Pre-Inauguration vs Entire Period
5843,2516.0,2.4537430409771152e-08,True,Pre-Inauguration vs Entire Period
5844,3371.5,0.0004953753611234014,True,Pre-Inauguration vs Entire Period
5845,2838.5,1.6887271190876987e-06,True,Pre-Inauguration vs Entire Period
5846,2377.0,3.2818743179829947e-09,True,Pre-Inauguration vs Entire Period
5847,2101.0,4.340390182476643e-11,True,Pre-Inauguration vs Entire Period
5848,2949.0,6.268219773057246e-06,True,Pre-Inauguration vs Entire Period
5849,2873.5,2.5783052204714846e-06,True,Pre-Inauguration vs Entire Period
5850,2594.0,7.215361223234676e-08,True,Pre-Inauguration vs Entire Period
5851,2204.5,2.3134846202275663e-10,True,Pre-Inauguration vs Entire Period
5852,3068.0,2.3793185655850496e-05,True,Pre-Inauguration vs Entire Period
5853,2974.0,8.356450416689365e-06,True,Pre-Inauguration vs Entire Period
5854,2564.0,4.784033191060194e-08,True,Pre-Inauguration vs Entire Period
5855,2937.5,5.486410786196281e-06,True,Pre-Inauguration vs Entire Period
5856,2225.0,3.2034550762729594e-10,True,Pre-Inauguration vs Entire Period
5857,2566.0,4.915851494593353e-08,True,Pre-Inauguration vs Entire Period
5858,2374.5,3.1626509688931765e-09,True,Pre-Inauguration vs Entire Period
5859,2570.5,5.231157826469148e-08,True,Pre-Inauguration vs Entire Period
5860,2627.0,1.1258804219224409e-07,True,Pre-Inauguration vs Entire Period
5861,2633.0,1.2204037425591187e-07,True,Pre-Inauguration vs Entire Period
5862,2646.0,1.4513794951646467e-07,True,Pre-Inauguration vs Entire Period
5863,2442.5,8.594835215786159e-09,True,Pre-Inauguration vs Entire Period
5864,2237.0,3.8667373323543186e-10,True,Pre-Inauguration vs Entire Period
5865,2140.5,8.282490769916282e-11,True,Pre-Inauguration vs Entire Period
5866,3091.0,3.051183256906078e-05,True,Pre-Inauguration vs Entire Period
5867,2381.0,3.4864384934330273e-09,True,Pre-Inauguration vs Entire Period
5868,2603.5,8.1806322568941e-08,True,Pre-Inauguration vs Entire Period
5869,2645.0,1.433040994222024e-07,True,Pre-Inauguration vs Entire Period
5870,2458.5,1.0831361059854957e-08,True,Pre-Inauguration vs Entire Period
5871,2377.0,3.284866253261932e-09,True,Pre-Inauguration vs Entire Period
5872,2155.5,1.0557891952144592e-10,True,Pre-Inauguration vs Entire Period
5873,2383.0,3.591047062716375e-09,True,Pre-Inauguration vs Entire Period
5874,3045.0,1.8501352875663624e-05,True,Pre-Inauguration vs Entire Period
5875,2046.5,1.7512811592499308e-11,True,Pre-Inauguration vs Entire Period
5876,2223.5,3.126270701491245e-10,True,Pre-Inauguration vs Entire Period
5877,2417.5,5.965841395700543e-09,True,Pre-Inauguration vs Entire Period
5878,2773.5,7.556708554025463e-07,True,Pre-Inauguration vs Entire Period
5879,2967.0,7.712639676638141e-06,True,Pre-Inauguration vs Entire Period
5880,2486.0,1.6030054776148733e-08,True,Pre-Inauguration vs Entire Period
5881,2648.5,1.5020949819450222e-07,True,Pre-Inauguration vs Entire Period
5882,2082.5,3.1945593882909863e-11,True,Pre-Inauguration vs Entire Period
5883,2620.0,1.025401819743694e-07,True,Pre-Inauguration vs Entire Period
5884,2903.0,3.663786814423288e-06,True,Pre-Inauguration vs Entire Period
5885,2629.5,1.1652052399674548e-07,True,Pre-Inauguration vs Entire Period
5886,2922.0,4.580081252062523e-06,True,Pre-Inauguration vs Entire Period
5887,2529.0,2.9435045000260198e-08,True,Pre-Inauguration vs Entire Period
5888,2850.5,1.954418379241626e-06,True,Pre-Inauguration vs Entire Period
5889,1865.5,7.59327294453747e-13,True,Pre-Inauguration vs Entire Period
5890,2585.0,6.378349820783019e-08,True,Pre-Inauguration vs Entire Period
5891,2220.5,2.981138725456941e-10,True,Pre-Inauguration vs Entire Period
5892,2694.0,2.732395108451318e-07,True,Pre-Inauguration vs Entire Period
5893,2872.0,2.5319166041446164e-06,True,Pre-Inauguration vs Entire Period
5894,2680.5,2.290931035973285e-07,True,Pre-Inauguration vs Entire Period
5895,2852.0,1.9880275427542655e-06,True,Pre-Inauguration vs Entire Period
5896,2226.0,3.251563969021046e-10,True,Pre-Inauguration vs Entire Period
5897,3068.0,2.3800930208879344e-05,True,Pre-Inauguration vs Entire Period
5898,2292.5,9.16040144442242e-10,True,Pre-Inauguration vs Entire Period
5899,2363.0,2.6654813012680987e-09,True,Pre-Inauguration vs Entire Period
5900,2938.5,5.552582265941038e-06,True,Pre-Inauguration vs Entire Period
5901,2325.5,1.5155792600532374e-09,True,Pre-Inauguration vs Entire Period
5902,2753.5,5.866689768231758e-07,True,Pre-Inauguration vs Entire Period
5903,2639.0,1.322900071099663e-07,True,Pre-Inauguration vs Entire Period
5904,2598.5,7.666901768708362e-08,True,Pre-Inauguration vs Entire Period
5905,2480.0,1.4725425165922382e-08,True,Pre-Inauguration vs Entire Period
5906,2217.5,2.843827617279311e-10,True,Pre-Inauguration vs Entire Period
5907,2726.0,4.1311034537720374e-07,True,Pre-Inauguration vs Entire Period
5908,2806.0,1.1335186381331223e-06,True,Pre-Inauguration vs Entire Period
5909,2807.5,1.154097752746313e-06,True,Pre-Inauguration vs Entire Period
5910,2578.5,5.839363510186751e-08,True,Pre-Inauguration vs Entire Period
5911,2462.0,1.1377002032842547e-08,True,Pre-Inauguration vs Entire Period
5912,2204.5,2.3159611727860858e-10,True,Pre-Inauguration vs Entire Period
5913,1979.5,5.602869573230138e-12,True,Pre-Inauguration vs Entire Period
5914,2853.5,2.02668407117815e-06,True,Pre-Inauguration vs Entire Period
5915,2461.0,1.1217482031739837e-08,True,Pre-Inauguration vs Entire Period
5916,2595.0,7.313598795723242e-08,True,Pre-Inauguration vs Entire Period
5917,2582.5,6.166849401968563e-08,True,Pre-Inauguration vs Entire Period
5918,2627.0,1.1258913410080558e-07,True,Pre-Inauguration vs Entire Period
5919,2233.0,3.6328204748766067e-10,True,Pre-Inauguration vs Entire Period
5920,2272.0,6.674409393821912e-10,True,Pre-Inauguration vs Entire Period
5921,3007.5,1.2201478031137114e-05,True,Pre-Inauguration vs Entire Period
5922,2880.5,2.8037737633181883e-06,True,Pre-Inauguration vs Entire Period
5923,2529.5,2.9618084684406835e-08,True,Pre-Inauguration vs Entire Period
5924,2954.0,6.64161922921482e-06,True,Pre-Inauguration vs Entire Period
5925,2672.0,2.0482367796836653e-07,True,Pre-Inauguration vs Entire Period
5926,2901.5,3.5969794704553127e-06,True,Pre-Inauguration vs Entire Period
5927,1524.0,1.2034781549900926e-15,True,Pre-Inauguration vs Entire Period
5928,2337.5,1.8174256151393462e-09,True,Pre-Inauguration vs Entire Period
5929,2864.5,2.3129649189140186e-06,True,Pre-Inauguration vs Entire Period
5930,3068.0,2.3801972897244136e-05,True,Pre-Inauguration vs Entire Period
5931,2174.0,1.4233553818359568e-10,True,Pre-Inauguration vs Entire Period
5932,2581.5,6.082472356450993e-08,True,Pre-Inauguration vs Entire Period
5933,2405.0,4.972169692693001e-09,True,Pre-Inauguration vs Entire Period
5934,2501.5,1.999009838850205e-08,True,Pre-Inauguration vs Entire Period
5935,1986.0,6.264634082041392e-12,True,Pre-Inauguration vs Entire Period
5936,2059.0,2.1601784908982927e-11,True,Pre-Inauguration vs Entire Period
5937,2774.5,7.646535191902476e-07,True,Pre-Inauguration vs Entire Period
5938,2625.5,1.1041302378268802e-07,True,Pre-Inauguration vs Entire Period
5939,2578.0,5.800623704429144e-08,True,Pre-Inauguration vs Entire Period
5940,2615.5,9.653093676174255e-08,True,Pre-Inauguration vs Entire Period
5941,2774.0,7.604389627928644e-07,True,Pre-Inauguration vs Entire Period
5942,2370.5,2.9796237202446905e-09,True,Pre-Inauguration vs Entire Period
5943,2185.5,1.7106341083944046e-10,True,Pre-Inauguration vs Entire Period
5944,1918.5,1.9406059678730343e-12,True,Pre-Inauguration vs Entire Period
5945,2641.0,1.357717214512243e-07,True,Pre-Inauguration vs Entire Period
5946,2163.0,1.1925023216785545e-10,True,Pre-Inauguration vs Entire Period
5947,2999.5,1.1151318215412032e-05,True,Pre-Inauguration vs Entire Period
5948,3083.5,2.815144007738404e-05,True,Pre-Inauguration vs Entire Period
5949,2499.5,1.9409359766233075e-08,True,Pre-Inauguration vs Entire Period
5950,1971.5,4.873227211739398e-12,True,Pre-Inauguration vs Entire Period
5951,2212.5,2.626530171804215e-10,True,Pre-Inauguration vs Entire Period
5952,2489.5,1.6859787193323142e-08,True,Pre-Inauguration vs Entire Period
5953,2467.0,1.2231698181403128e-08,True,Pre-Inauguration vs Entire Period
5954,2488.5,1.6631963608090208e-08,True,Pre-Inauguration vs Entire Period
5955,2744.0,5.197092343687821e-07,True,Pre-Inauguration vs Entire Period
5956,2898.0,3.4533732092236886e-06,True,Pre-Inauguration vs Entire Period
5957,2655.5,1.6475933747294532e-07,True,Pre-Inauguration vs Entire Period
5958,2556.0,4.283678530671666e-08,True,Pre-Inauguration vs Entire Period
5959,2297.5,9.88164925709932e-10,True,Pre-Inauguration vs Entire Period
5960,2291.0,8.950496227252846e-10,True,Pre-Inauguration vs Entire Period
5961,2399.5,4.581803312567262e-09,True,Pre-Inauguration vs Entire Period
5962,2557.0,4.342860318349469e-08,True,Pre-Inauguration vs Entire Period
5963,2908.5,3.907808859142436e-06,True,Pre-Inauguration vs Entire Period
5964,2481.5,1.5041933771976112e-08,True,Pre-Inauguration vs Entire Period
5965,2558.5,4.428512539082071e-08,True,Pre-Inauguration vs Entire Period
5966,2781.5,8.355124067362673e-07,True,Pre-Inauguration vs Entire Period
5967,2648.5,1.5017949912258607e-07,True,Pre-Inauguration vs Entire Period
5968,2240.5,4.085898723714389e-10,True,Pre-Inauguration vs Entire Period
5969,3221.5,0.00011794790452308187,True,Pre-Inauguration vs Entire Period
5970,2523.5,2.725706436353299e-08,True,Pre-Inauguration vs Entire Period
5971,2345.5,2.046665124796409e-09,True,Pre-Inauguration vs Entire Period
5972,2476.5,1.3996239689246153e-08,True,Pre-Inauguration vs Entire Period
5973,2574.0,5.486220137499358e-08,True,Pre-Inauguration vs Entire Period
5974,2648.5,1.5006383678573563e-07,True,Pre-Inauguration vs Entire Period
5975,2309.0,1.1784122107584225e-09,True,Pre-Inauguration vs Entire Period
5976,2722.0,3.924976297298187e-07,True,Pre-Inauguration vs Entire Period
5977,2132.0,7.209034932571446e-11,True,Pre-Inauguration vs Entire Period
5978,2605.0,8.373904434704608e-08,True,Pre-Inauguration vs Entire Period
5979,2273.0,6.781278137144922e-10,True,Pre-Inauguration vs Entire Period
5980,3230.5,0.00012897510195400676,True,Pre-Inauguration vs Entire Period
5981,2272.0,6.669976596984101e-10,True,Pre-Inauguration vs Entire Period
5982,2439.5,8.227276460728846e-09,True,Pre-Inauguration vs Entire Period
5983,2729.5,4.323355835393591e-07,True,Pre-Inauguration vs Entire Period
5984,2442.0,8.528428940012829e-09,True,Pre-Inauguration vs Entire Period
5985,2700.5,2.9719297696677495e-07,True,Pre-Inauguration vs Entire Period
5986,2685.0,2.427923682513039e-07,True,Pre-Inauguration vs Entire Period
5987,2445.5,8.96765294457365e-09,True,Pre-Inauguration vs Entire Period
5988,2118.0,5.7391755656207027e-11,True,Pre-Inauguration vs Entire Period
5989,2942.0,5.782648781931503e-06,True,Pre-Inauguration vs Entire Period
5990,3029.0,1.5506672639622658e-05,True,Pre-Inauguration vs Entire Period
5991,2788.5,9.121123463850979e-07,True,Pre-Inauguration vs Entire Period
5992,2816.5,1.2903234452130944e-06,True,Pre-Inauguration vs Entire Period
5993,2416.5,5.884888777828763e-09,True,Pre-Inauguration vs Entire Period
5994,2529.5,2.9609639014200328e-08,True,Pre-Inauguration vs Entire Period
5995,2474.0,1.3527665327840442e-08,True,Pre-Inauguration vs Entire Period
5996,2754.0,5.902778508631899e-07,True,Pre-Inauguration vs Entire Period
5997,2282.0,7.791536501279315e-10,True,Pre-Inauguration vs Entire Period
5998,2545.5,3.7027552484389186e-08,True,Pre-Inauguration vs Entire Period
5999,2334.0,1.7234144772957709e-09,True,Pre-Inauguration vs Entire Period
6000,2007.0,8.966903207722842e-12,True,Pre-Inauguration vs Entire Period
6001,2590.5,6.87881028184645e-08,True,Pre-Inauguration vs Entire Period
6002,2640.5,1.3484233756988492e-07,True,Pre-Inauguration vs Entire Period
6003,2205.5,2.3510573881014006e-10,True,Pre-Inauguration vs Entire Period
6004,2491.5,1.7351258013303586e-08,True,Pre-Inauguration vs Entire Period
6005,2489.0,1.674659646780398e-08,True,Pre-Inauguration vs Entire Period
6006,2838.5,1.6892374698222572e-06,True,Pre-Inauguration vs Entire Period
6007,2204.5,2.316088240048792e-10,True,Pre-Inauguration vs Entire Period
6008,2715.5,3.609325447344709e-07,True,Pre-Inauguration vs Entire Period
6009,2521.0,2.6311317068668145e-08,True,Pre-Inauguration vs Entire Period
6010,2797.0,1.013566038251149e-06,True,Pre-Inauguration vs Entire Period
6011,2639.0,1.3228112349712394e-07,True,Pre-Inauguration vs Entire Period
6012,2274.5,6.935555641726646e-10,True,Pre-Inauguration vs Entire Period
6013,2249.5,4.701394563411847e-10,True,Pre-Inauguration vs Entire Period
6014,3049.0,1.9336665463102814e-05,True,Pre-Inauguration vs Entire Period
6015,2661.0,1.772526311500429e-07,True,Pre-Inauguration vs Entire Period
6016,2384.5,3.6730125950318386e-09,True,Pre-Inauguration vs Entire Period
6017,2682.0,2.3354196389019413e-07,True,Pre-Inauguration vs Entire Period
6018,3467.5,0.0011607694685135809,True,Pre-Inauguration vs Entire Period
6019,2779.5,8.144331754413528e-07,True,Pre-Inauguration vs Entire Period
6020,3022.5,1.4428098263510618e-05,True,Pre-Inauguration vs Entire Period
6021,2683.5,2.380590209262826e-07,True,Pre-Inauguration vs Entire Period
6022,2930.0,5.028688593478528e-06,True,Pre-Inauguration vs Entire Period
6023,2559.5,4.498053892297401e-08,True,Pre-Inauguration vs Entire Period
6024,2752.0,5.75770735114056e-07,True,Pre-Inauguration vs Entire Period
6025,3070.5,2.4430387239770247e-05,True,Pre-Inauguration vs Entire Period
6026,2389.0,3.924056237626379e-09,True,Pre-Inauguration vs Entire Period
6027,2263.0,5.804418239731362e-10,True,Pre-Inauguration vs Entire Period
6028,3474.0,0.0012273091013933828,True,Pre-Inauguration vs Entire Period
6029,2305.5,1.1170380686991774e-09,True,Pre-Inauguration vs Entire Period
6030,2258.5,5.409641575492486e-10,True,Pre-Inauguration vs Entire Period
6031,1895.0,1.2812031033343986e-12,True,Pre-Inauguration vs Entire Period
6032,2629.5,1.1647994398008066e-07,True,Pre-Inauguration vs Entire Period
6033,2809.5,1.1821269445901302e-06,True,Pre-Inauguration vs Entire Period
6034,2532.0,3.0708319573846854e-08,True,Pre-Inauguration vs Entire Period
6035,2895.0,3.3288950496401622e-06,True,Pre-Inauguration vs Entire Period
6036,2581.5,6.086035016137684e-08,True,Pre-Inauguration vs Entire Period
6037,2479.5,1.4626846926645873e-08,True,Pre-Inauguration vs Entire Period
6038,2376.5,3.255528298708394e-09,True,Pre-Inauguration vs Entire Period
6039,3188.0,8.41357675395541e-05,True,Pre-Inauguration vs Entire Period
6040,1977.5,5.411773390313377e-12,True,Pre-Inauguration vs Entire Period
6041,2378.0,3.33115455063425e-09,True,Pre-Inauguration vs Entire Period
6042,2036.0,1.467025613271752e-11,True,Pre-Inauguration vs Entire Period
6043,2156.0,1.0649479363933386e-10,True,Pre-Inauguration vs Entire Period
6044,2380.0,3.432788568915457e-09,True,Pre-Inauguration vs Entire Period
6045,2430.5,7.215920069028922e-09,True,Pre-Inauguration vs Entire Period
6046,2520.5,2.613737227719046e-08,True,Pre-Inauguration vs Entire Period
6047,2551.0,3.9985232273261e-08,True,Pre-Inauguration vs Entire Period
6048,2712.0,3.448989540517106e-07,True,Pre-Inauguration vs Entire Period
6049,2436.5,7.876543592835857e-09,True,Pre-Inauguration vs Entire Period
6050,2512.0,2.31760998735055e-08,True,Pre-Inauguration vs Entire Period
6051,2714.5,3.562444893845278e-07,True,Pre-Inauguration vs Entire Period
