bootstrap_iteration,d_statistic,p_value,significant,comparison
2908,0.49577729121050984,5.3993053266700734e-11,True,Pre-Inauguration vs Entire Period
2909,0.4599103326034824,1.802730940264068e-09,True,Pre-Inauguration vs Entire Period
2910,0.34448962569075176,1.882918053239362e-05,True,Pre-Inauguration vs Entire Period
2911,0.36482118652903767,5.475412858639429e-06,True,Pre-Inauguration vs Entire Period
2912,0.4094463559587113,1.4856090491288108e-07,True,Pre-Inauguration vs Entire Period
2913,0.43791054113231154,1.3285224444228133e-08,True,Pre-Inauguration vs Entire Period
2914,0.34448962569075176,1.882918053239362e-05,True,Pre-Inauguration vs Entire Period
2915,0.40235637576895006,2.6524168204908934e-07,True,Pre-Inauguration vs Entire Period
2916,0.4313418830153269,2.3982152848032934e-08,True,Pre-Inauguration vs Entire Period
2917,0.33781670315921175,3.0115127604184613e-05,True,Pre-Inauguration vs Entire Period
2918,0.48889583984985924,1.1046500529194294e-10,True,Pre-Inauguration vs Entire Period
2919,0.372953810864352,2.5484043267518606e-06,True,Pre-Inauguration vs Entire Period
2920,0.5033885934730477,2.5366633100480427e-11,True,Pre-Inauguration vs Entire Period
2921,0.5174642894380148,5.578293943326497e-12,True,Pre-Inauguration vs Entire Period
2922,0.4453133145657387,6.821631574958076e-09,True,Pre-Inauguration vs Entire Period
2923,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
2924,0.40913356271504536,1.5223035196568044e-07,True,Pre-Inauguration vs Entire Period
2925,0.4595975393598165,1.8509124078643112e-09,True,Pre-Inauguration vs Entire Period
2926,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
2927,0.5103743092482536,1.1958579689864371e-11,True,Pre-Inauguration vs Entire Period
2928,0.4817015952455427,2.2604816780811497e-10,True,Pre-Inauguration vs Entire Period
2929,0.48879157543530394,1.1063800628108028e-10,True,Pre-Inauguration vs Entire Period
2930,0.4528203524137212,3.5002975621018232e-09,True,Pre-Inauguration vs Entire Period
2931,0.40225211135439476,2.6599068660390417e-07,True,Pre-Inauguration vs Entire Period
2932,0.48879157543530394,1.1063800628108028e-10,True,Pre-Inauguration vs Entire Period
2933,0.4020435825252841,2.6923881375578736e-07,True,Pre-Inauguration vs Entire Period
2934,0.4519862370972787,4.021591727868361e-09,True,Pre-Inauguration vs Entire Period
2935,0.4673131060369096,9.114130549531552e-10,True,Pre-Inauguration vs Entire Period
2936,0.40246064018350536,2.6483863634016733e-07,True,Pre-Inauguration vs Entire Period
2937,0.48879157543530394,1.1063800628108028e-10,True,Pre-Inauguration vs Entire Period
2938,0.5675112084245647,1.989618610811965e-14,True,Pre-Inauguration vs Entire Period
2939,0.46710457720779897,9.149943909664269e-10,True,Pre-Inauguration vs Entire Period
2940,0.46001459701803776,1.798238957697289e-09,True,Pre-Inauguration vs Entire Period
2941,0.3952663955791888,4.6884875237620465e-07,True,Pre-Inauguration vs Entire Period
2942,0.4673131060369096,9.114130549531552e-10,True,Pre-Inauguration vs Entire Period
2943,0.48879157543530394,1.1063800628108028e-10,True,Pre-Inauguration vs Entire Period
2944,0.5247627984568867,2.5414945305939205e-12,True,Pre-Inauguration vs Entire Period
2945,0.4094463559587113,1.4856090491288108e-07,True,Pre-Inauguration vs Entire Period
2946,0.3516838702950683,1.151089493898446e-05,True,Pre-Inauguration vs Entire Period
2947,0.33666979459910334,3.2818263683747854e-05,True,Pre-Inauguration vs Entire Period
2948,0.4384318632050881,1.2787115093925522e-08,True,Pre-Inauguration vs Entire Period
2949,0.44541757898029405,6.773205330224133e-09,True,Pre-Inauguration vs Entire Period
2950,0.5176728182671254,5.536947886688093e-12,True,Pre-Inauguration vs Entire Period
2951,0.4164320717339172,8.315648749328744e-08,True,Pre-Inauguration vs Entire Period
2952,0.503180064643937,2.543232267946394e-11,True,Pre-Inauguration vs Entire Period
2953,0.5032843290584923,2.538454684537613e-11,True,Pre-Inauguration vs Entire Period
2954,0.5464497966843916,2.2429108619169857e-13,True,Pre-Inauguration vs Entire Period
2955,0.5032843290584923,2.538454684537613e-11,True,Pre-Inauguration vs Entire Period
2956,0.509852987175477,1.307416911634346e-11,True,Pre-Inauguration vs Entire Period
2957,0.44562610780940465,6.73077684054145e-09,True,Pre-Inauguration vs Entire Period
2958,0.4382233343759775,1.286223390214658e-08,True,Pre-Inauguration vs Entire Period
2959,0.5105828380773642,1.1924557182611725e-11,True,Pre-Inauguration vs Entire Period
2960,0.5174642894380148,5.578293943326497e-12,True,Pre-Inauguration vs Entire Period
2961,0.39474507350641225,4.810204597650622e-07,True,Pre-Inauguration vs Entire Period
2962,0.39474507350641225,4.810204597650622e-07,True,Pre-Inauguration vs Entire Period
2963,0.45240329475549995,3.5948583273633655e-09,True,Pre-Inauguration vs Entire Period
2964,0.45250755917005525,3.5512908512501974e-09,True,Pre-Inauguration vs Entire Period
2965,0.4299864456261078,3.1738558256224074e-08,True,Pre-Inauguration vs Entire Period
2966,0.38087790637055574,1.419837262289862e-06,True,Pre-Inauguration vs Entire Period
2967,0.5032843290584923,2.538454684537613e-11,True,Pre-Inauguration vs Entire Period
2968,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
2969,0.40913356271504536,1.5223035196568044e-07,True,Pre-Inauguration vs Entire Period
2970,0.45907621728703996,2.1892631178647087e-09,True,Pre-Inauguration vs Entire Period
2971,0.43092482535710563,2.4284059188990835e-08,True,Pre-Inauguration vs Entire Period
2972,0.4815973308309874,2.2637299848239535e-10,True,Pre-Inauguration vs Entire Period
2973,0.44541757898029405,6.773205330224133e-09,True,Pre-Inauguration vs Entire Period
2974,0.43780627671775624,1.35673809803446e-08,True,Pre-Inauguration vs Entire Period
2975,0.366280888332812,4.1241283610087345e-06,True,Pre-Inauguration vs Entire Period
2976,0.34355124595975395,2.18904966893977e-05,True,Pre-Inauguration vs Entire Period
2977,0.4529246168282765,3.4965915454798685e-09,True,Pre-Inauguration vs Entire Period
2978,0.3806693775414451,1.425216619202602e-06,True,Pre-Inauguration vs Entire Period
2979,0.46710457720779897,9.149943909664269e-10,True,Pre-Inauguration vs Entire Period
2980,0.3734751329371286,2.4380401050548974e-06,True,Pre-Inauguration vs Entire Period
2981,0.4960900844541758,5.329654663870559e-11,True,Pre-Inauguration vs Entire Period
2982,0.4018350536961735,2.761779580449523e-07,True,Pre-Inauguration vs Entire Period
2983,0.5754353039307685,7.251556696918539e-15,True,Pre-Inauguration vs Entire Period
2984,0.4098634136169325,1.4772504858087214e-07,True,Pre-Inauguration vs Entire Period
2985,0.45918048170159526,2.0885736985414464e-09,True,Pre-Inauguration vs Entire Period
2986,0.4237305807527891,4.501181667579553e-08,True,Pre-Inauguration vs Entire Period
2987,0.4597018037743718,1.8265999955719153e-09,True,Pre-Inauguration vs Entire Period
2988,0.4741945573975602,4.6131038721007537e-10,True,Pre-Inauguration vs Entire Period
2989,0.45261182358461055,3.5240547587465523e-09,True,Pre-Inauguration vs Entire Period
2990,0.47398602856844957,4.73234918092554e-10,True,Pre-Inauguration vs Entire Period
2991,0.473464706495673,5.741779566733638e-10,True,Pre-Inauguration vs Entire Period
2992,0.4815973308309874,2.2637299848239535e-10,True,Pre-Inauguration vs Entire Period
2993,0.3738921905953498,2.4269661180495946e-06,True,Pre-Inauguration vs Entire Period
2994,0.4095506203732666,1.4811887951993158e-07,True,Pre-Inauguration vs Entire Period
2995,0.47367323532478367,5.194709614943994e-10,True,Pre-Inauguration vs Entire Period
2996,0.44479199249296214,7.656716427327567e-09,True,Pre-Inauguration vs Entire Period
2997,0.47388176415389427,4.841723682643485e-10,True,Pre-Inauguration vs Entire Period
2998,0.43791054113231154,1.3285224444228133e-08,True,Pre-Inauguration vs Entire Period
2999,0.33010113648211864,4.8763716711473516e-05,True,Pre-Inauguration vs Entire Period
3000,0.4673131060369096,9.114130549531552e-10,True,Pre-Inauguration vs Entire Period
3001,0.42300072985090187,5.313284978683539e-08,True,Pre-Inauguration vs Entire Period
3002,0.2786987801063497,0.0010845892900545038,True,Pre-Inauguration vs Entire Period
3003,0.4237305807527891,4.501181667579553e-08,True,Pre-Inauguration vs Entire Period
3004,0.4527160879991659,3.50841077714567e-09,True,Pre-Inauguration vs Entire Period
3005,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
3006,0.43123761860077153,2.400326118658638e-08,True,Pre-Inauguration vs Entire Period
3007,0.3881764153894276,8.199975381476247e-07,True,Pre-Inauguration vs Entire Period
3008,0.38775935773120634,8.273049605022153e-07,True,Pre-Inauguration vs Entire Period
3009,0.4384318632050881,1.2787115093925522e-08,True,Pre-Inauguration vs Entire Period
3010,0.49588155562506514,5.3592393234471225e-11,True,Pre-Inauguration vs Entire Period
3011,0.40225211135439476,2.6599068660390417e-07,True,Pre-Inauguration vs Entire Period
3012,0.4384318632050881,1.2787115093925522e-08,True,Pre-Inauguration vs Entire Period
3013,0.3949536023355229,4.729060582551218e-07,True,Pre-Inauguration vs Entire Period
3014,0.3724324887915754,2.8838027131607036e-06,True,Pre-Inauguration vs Entire Period
3015,0.4020435825252841,2.6923881375578736e-07,True,Pre-Inauguration vs Entire Period
3016,0.4165363361484725,8.24592567479404e-08,True,Pre-Inauguration vs Entire Period
3017,0.4599103326034824,1.802730940264068e-09,True,Pre-Inauguration vs Entire Period
3018,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
3019,0.4453133145657387,6.821631574958076e-09,True,Pre-Inauguration vs Entire Period
3020,0.37993952663955793,1.5589087670456643e-06,True,Pre-Inauguration vs Entire Period
3021,0.4238348451673444,4.475413000533555e-08,True,Pre-Inauguration vs Entire Period
3022,0.48191012407465333,2.2588779901900627e-10,True,Pre-Inauguration vs Entire Period
3023,0.4746116150557815,4.5652187516614054e-10,True,Pre-Inauguration vs Entire Period
3024,0.43123761860077153,2.400326118658638e-08,True,Pre-Inauguration vs Entire Period
3025,0.45323741007194246,3.494612154014979e-09,True,Pre-Inauguration vs Entire Period
3026,0.5317485142320926,1.170111545294337e-12,True,Pre-Inauguration vs Entire Period
3027,0.43864039203419875,1.2770521147373402e-08,True,Pre-Inauguration vs Entire Period
3028,0.4741945573975602,4.6131038721007537e-10,True,Pre-Inauguration vs Entire Period
3029,0.40902929830049006,1.546464932017938e-07,True,Pre-Inauguration vs Entire Period
3030,0.38786362214576164,8.237974857856039e-07,True,Pre-Inauguration vs Entire Period
3031,0.4017307892816182,2.8150968419222677e-07,True,Pre-Inauguration vs Entire Period
3032,0.44583463663851525,6.721502531022334e-09,True,Pre-Inauguration vs Entire Period
3033,0.35898237931394017,6.923353879013578e-06,True,Pre-Inauguration vs Entire Period
3034,0.4745073506412261,4.5675232969708433e-10,True,Pre-Inauguration vs Entire Period
3035,0.503180064643937,2.543232267946394e-11,True,Pre-Inauguration vs Entire Period
3036,0.5028672714002711,2.6119290082356124e-11,True,Pre-Inauguration vs Entire Period
3037,0.4732561776665624,6.444970870099547e-10,True,Pre-Inauguration vs Entire Period
3038,0.46720884162235427,9.125288726406813e-10,True,Pre-Inauguration vs Entire Period
3039,0.3305181941403399,4.8246436112245694e-05,True,Pre-Inauguration vs Entire Period
3040,0.4169533938066938,8.155637655088243e-08,True,Pre-Inauguration vs Entire Period
3041,0.5317485142320926,1.170111545294337e-12,True,Pre-Inauguration vs Entire Period
3042,0.45313314565738716,3.4947102909693776e-09,True,Pre-Inauguration vs Entire Period
3043,0.4741945573975602,4.6131038721007537e-10,True,Pre-Inauguration vs Entire Period
3044,0.43123761860077153,2.400326118658638e-08,True,Pre-Inauguration vs Entire Period
3045,0.5537483057032635,9.707672744907548e-14,True,Pre-Inauguration vs Entire Period
3046,0.5097487227609216,1.369471280359386e-11,True,Pre-Inauguration vs Entire Period
3047,0.5390470232509644,5.155761699338103e-13,True,Pre-Inauguration vs Entire Period
3048,0.44447919924929624,8.777729827131086e-09,True,Pre-Inauguration vs Entire Period
3049,0.43082056094255033,2.4520610126205507e-08,True,Pre-Inauguration vs Entire Period
3050,0.4595975393598165,1.8509124078643112e-09,True,Pre-Inauguration vs Entire Period
3051,0.35898237931394017,6.923353879013578e-06,True,Pre-Inauguration vs Entire Period
3052,0.4239391095818997,4.460396115320948e-08,True,Pre-Inauguration vs Entire Period
3053,0.4527160879991659,3.50841077714567e-09,True,Pre-Inauguration vs Entire Period
3054,0.4453133145657387,6.821631574958076e-09,True,Pre-Inauguration vs Entire Period
3055,0.40246064018350536,2.6483863634016733e-07,True,Pre-Inauguration vs Entire Period
3056,0.3880721509748723,8.205535806342346e-07,True,Pre-Inauguration vs Entire Period
3057,0.402669169012616,2.6456733742260043e-07,True,Pre-Inauguration vs Entire Period
3058,0.40829944739860285,1.9434269112550087e-07,True,Pre-Inauguration vs Entire Period
3059,0.36523824418725886,4.831153472031687e-06,True,Pre-Inauguration vs Entire Period
3060,0.379626733395892,1.7034021258266267e-06,True,Pre-Inauguration vs Entire Period
3061,0.45313314565738716,3.4947102909693776e-09,True,Pre-Inauguration vs Entire Period
3062,0.4746116150557815,4.5652187516614054e-10,True,Pre-Inauguration vs Entire Period
3063,0.5391512876655198,5.119162964036347e-13,True,Pre-Inauguration vs Entire Period
3064,0.5749139818579919,7.593847570887078e-15,True,Pre-Inauguration vs Entire Period
3065,0.5537483057032635,9.707672744907548e-14,True,Pre-Inauguration vs Entire Period
3066,0.372953810864352,2.5484043267518606e-06,True,Pre-Inauguration vs Entire Period
3067,0.4740902929830049,4.658880228555693e-10,True,Pre-Inauguration vs Entire Period
3068,0.43113335418621623,2.404869549485638e-08,True,Pre-Inauguration vs Entire Period
3069,0.46710457720779897,9.149943909664269e-10,True,Pre-Inauguration vs Entire Period
3070,0.43113335418621623,2.404869549485638e-08,True,Pre-Inauguration vs Entire Period
3071,0.5465540610989469,2.2399357716514912e-13,True,Pre-Inauguration vs Entire Period
3072,0.45855489521426335,2.8406430718579044e-09,True,Pre-Inauguration vs Entire Period
3073,0.4527160879991659,3.50841077714567e-09,True,Pre-Inauguration vs Entire Period
3074,0.43801480554686684,1.3083422248138197e-08,True,Pre-Inauguration vs Entire Period
3075,0.35835679282660826,7.436398859735735e-06,True,Pre-Inauguration vs Entire Period
3076,0.3585653216557189,7.177719173630232e-06,True,Pre-Inauguration vs Entire Period
3077,0.4599103326034824,1.802730940264068e-09,True,Pre-Inauguration vs Entire Period
3078,0.4674173704514649,9.109855415334493e-10,True,Pre-Inauguration vs Entire Period
3079,0.33010113648211864,4.8763716711473516e-05,True,Pre-Inauguration vs Entire Period
3080,0.45918048170159526,2.0885736985414464e-09,True,Pre-Inauguration vs Entire Period
3081,0.46679178396413307,9.415899075742387e-10,True,Pre-Inauguration vs Entire Period
3082,0.4095506203732666,1.4811887951993158e-07,True,Pre-Inauguration vs Entire Period
3083,0.40225211135439476,2.6599068660390417e-07,True,Pre-Inauguration vs Entire Period
3084,0.42404337399645503,4.4524601623194894e-08,True,Pre-Inauguration vs Entire Period
3085,0.5173600250234595,5.634475230831628e-12,True,Pre-Inauguration vs Entire Period
3086,0.4745073506412261,4.5675232969708433e-10,True,Pre-Inauguration vs Entire Period
3087,0.4597018037743718,1.8265999955719153e-09,True,Pre-Inauguration vs Entire Period
3088,0.48180585966009803,2.259249453019839e-10,True,Pre-Inauguration vs Entire Period
3089,0.35157960588051296,1.1593699273108843e-05,True,Pre-Inauguration vs Entire Period
3090,0.4527160879991659,3.50841077714567e-09,True,Pre-Inauguration vs Entire Period
3091,0.5528099259722656,1.3383605071427975e-13,True,Pre-Inauguration vs Entire Period
3092,0.40235637576895006,2.6524168204908934e-07,True,Pre-Inauguration vs Entire Period
3093,0.43113335418621623,2.404869549485638e-08,True,Pre-Inauguration vs Entire Period
3094,0.37337086852257323,2.447436158546947e-06,True,Pre-Inauguration vs Entire Period
3095,0.4381190699614222,1.2947546063525402e-08,True,Pre-Inauguration vs Entire Period
3096,0.5030758002293817,2.553955563915162e-11,True,Pre-Inauguration vs Entire Period
3097,0.3588781148993848,6.960250134133806e-06,True,Pre-Inauguration vs Entire Period
3098,0.5093316651027004,1.7779651814482697e-11,True,Pre-Inauguration vs Entire Period
3099,0.4235220519236784,4.602339500818415e-08,True,Pre-Inauguration vs Entire Period
3100,0.4962986132832864,5.325193806349463e-11,True,Pre-Inauguration vs Entire Period
3101,0.4960900844541758,5.329654663870559e-11,True,Pre-Inauguration vs Entire Period
3102,0.4313418830153269,2.3982152848032934e-08,True,Pre-Inauguration vs Entire Period
3103,0.40225211135439476,2.6599068660390417e-07,True,Pre-Inauguration vs Entire Period
3104,0.38087790637055574,1.419837262289862e-06,True,Pre-Inauguration vs Entire Period
3105,0.5247627984568867,2.5414945305939205e-12,True,Pre-Inauguration vs Entire Period
3106,0.4168491293921385,8.162110874202678e-08,True,Pre-Inauguration vs Entire Period
3107,0.39370242936085914,6.443198808048095e-07,True,Pre-Inauguration vs Entire Period
3108,0.37316233969346263,2.4826248380066643e-06,True,Pre-Inauguration vs Entire Period
3109,0.49546449796684394,5.749933576171305e-11,True,Pre-Inauguration vs Entire Period
3110,0.37337086852257323,2.447436158546947e-06,True,Pre-Inauguration vs Entire Period
3111,0.48180585966009803,2.259249453019839e-10,True,Pre-Inauguration vs Entire Period
3112,0.4597018037743718,1.8265999955719153e-09,True,Pre-Inauguration vs Entire Period
3113,0.4598060681889271,1.8114246417137366e-09,True,Pre-Inauguration vs Entire Period
3114,0.4815973308309874,2.2637299848239535e-10,True,Pre-Inauguration vs Entire Period
3115,0.510165780419143,1.2123521722731154e-11,True,Pre-Inauguration vs Entire Period
3116,0.3372953810864352,3.0466223007036116e-05,True,Pre-Inauguration vs Entire Period
3117,0.4374934834740903,1.4987227940954088e-08,True,Pre-Inauguration vs Entire Period
3118,0.39443228026274635,5.076246295765252e-07,True,Pre-Inauguration vs Entire Period
3119,0.44552184339484935,6.745305721408279e-09,True,Pre-Inauguration vs Entire Period
3120,0.44573037222395995,6.7241052934561394e-09,True,Pre-Inauguration vs Entire Period
3121,0.45261182358461055,3.5240547587465523e-09,True,Pre-Inauguration vs Entire Period
3122,0.42300072985090187,5.313284978683539e-08,True,Pre-Inauguration vs Entire Period
3123,0.46720884162235427,9.125288726406813e-10,True,Pre-Inauguration vs Entire Period
3124,0.38692524241476384,9.623466619675023e-07,True,Pre-Inauguration vs Entire Period
3125,0.4528203524137212,3.5002975621018232e-09,True,Pre-Inauguration vs Entire Period
3126,0.5321655718903139,1.1439157836569926e-12,True,Pre-Inauguration vs Entire Period
3127,0.4814930664164321,2.270962188875999e-10,True,Pre-Inauguration vs Entire Period
3128,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
3129,0.5893024710666249,1.2689898547654022e-15,True,Pre-Inauguration vs Entire Period
3130,0.35230945678240017,1.136618501545555e-05,True,Pre-Inauguration vs Entire Period
3131,0.49567302679595454,5.4697001172772804e-11,True,Pre-Inauguration vs Entire Period
3132,0.4745073506412261,4.5675232969708433e-10,True,Pre-Inauguration vs Entire Period
3133,0.5319570430612032,1.1483838657893253e-12,True,Pre-Inauguration vs Entire Period
3134,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
3135,0.4165363361484725,8.24592567479404e-08,True,Pre-Inauguration vs Entire Period
3136,0.5319570430612032,1.1483838657893253e-12,True,Pre-Inauguration vs Entire Period
3137,0.4020435825252841,2.6923881375578736e-07,True,Pre-Inauguration vs Entire Period
3138,0.3880721509748723,8.205535806342346e-07,True,Pre-Inauguration vs Entire Period
3139,0.4744030862266708,4.573569510977837e-10,True,Pre-Inauguration vs Entire Period
3140,0.37305807527890733,2.511097365281105e-06,True,Pre-Inauguration vs Entire Period
3141,0.4599103326034824,1.802730940264068e-09,True,Pre-Inauguration vs Entire Period
3142,0.49577729121050984,5.3993053266700734e-11,True,Pre-Inauguration vs Entire Period
3143,0.4746116150557815,4.5652187516614054e-10,True,Pre-Inauguration vs Entire Period
3144,0.49577729121050984,5.3993053266700734e-11,True,Pre-Inauguration vs Entire Period
3145,0.4237305807527891,4.501181667579553e-08,True,Pre-Inauguration vs Entire Period
3146,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
3147,0.372953810864352,2.5484043267518606e-06,True,Pre-Inauguration vs Entire Period
3148,0.4314461474298822,2.3973801088666197e-08,True,Pre-Inauguration vs Entire Period
3149,0.3805651131268898,1.4309811307706048e-06,True,Pre-Inauguration vs Entire Period
3150,0.4740902929830049,4.658880228555693e-10,True,Pre-Inauguration vs Entire Period
3151,0.4460431654676259,6.720509768328351e-09,True,Pre-Inauguration vs Entire Period
3152,0.39359816494630384,6.678834959964065e-07,True,Pre-Inauguration vs Entire Period
3153,0.5391512876655198,5.119162964036347e-13,True,Pre-Inauguration vs Entire Period
3154,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
3155,0.42404337399645503,4.4524601623194894e-08,True,Pre-Inauguration vs Entire Period
3156,0.38775935773120634,8.273049605022153e-07,True,Pre-Inauguration vs Entire Period
3157,0.46700031279324367,9.197818737324679e-10,True,Pre-Inauguration vs Entire Period
3158,0.43082056094255033,2.4520610126205507e-08,True,Pre-Inauguration vs Entire Period
3159,0.46710457720779897,9.149943909664269e-10,True,Pre-Inauguration vs Entire Period
3160,0.3804608487123345,1.4398690086626144e-06,True,Pre-Inauguration vs Entire Period
3161,0.4168491293921385,8.162110874202678e-08,True,Pre-Inauguration vs Entire Period
3162,0.4597018037743718,1.8265999955719153e-09,True,Pre-Inauguration vs Entire Period
3163,0.40934209154415596,1.493122317607869e-07,True,Pre-Inauguration vs Entire Period
3164,0.40902929830049006,1.546464932017938e-07,True,Pre-Inauguration vs Entire Period
3165,0.3950578667500782,4.7078960823048804e-07,True,Pre-Inauguration vs Entire Period
3166,0.38775935773120634,8.273049605022153e-07,True,Pre-Inauguration vs Entire Period
3167,0.44541757898029405,6.773205330224133e-09,True,Pre-Inauguration vs Entire Period
3168,0.3653425086018142,4.6943958199271035e-06,True,Pre-Inauguration vs Entire Period
3169,0.3805651131268898,1.4309811307706048e-06,True,Pre-Inauguration vs Entire Period
3170,0.45261182358461055,3.5240547587465523e-09,True,Pre-Inauguration vs Entire Period
3171,0.4299864456261078,3.1738558256224074e-08,True,Pre-Inauguration vs Entire Period
3172,0.44552184339484935,6.745305721408279e-09,True,Pre-Inauguration vs Entire Period
3173,0.4381190699614222,1.2947546063525402e-08,True,Pre-Inauguration vs Entire Period
3174,0.36617662391825667,4.139318921639423e-06,True,Pre-Inauguration vs Entire Period
3175,0.3586695860702742,7.0845262400172795e-06,True,Pre-Inauguration vs Entire Period
3176,0.4881659889479721,1.2279264341411647e-10,True,Pre-Inauguration vs Entire Period
3177,0.4742988218121155,4.586982978282937e-10,True,Pre-Inauguration vs Entire Period
3178,0.3304139297257846,4.830164724380769e-05,True,Pre-Inauguration vs Entire Period
3179,0.43113335418621623,2.404869549485638e-08,True,Pre-Inauguration vs Entire Period
3180,0.4382233343759775,1.286223390214658e-08,True,Pre-Inauguration vs Entire Period
3181,0.4168491293921385,8.162110874202678e-08,True,Pre-Inauguration vs Entire Period
3182,0.4742988218121155,4.586982978282937e-10,True,Pre-Inauguration vs Entire Period
3183,0.4519862370972787,4.021591727868361e-09,True,Pre-Inauguration vs Entire Period
3184,0.4742988218121155,4.586982978282937e-10,True,Pre-Inauguration vs Entire Period
3185,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
3186,0.4453133145657387,6.821631574958076e-09,True,Pre-Inauguration vs Entire Period
3187,0.4599103326034824,1.802730940264068e-09,True,Pre-Inauguration vs Entire Period
3188,0.5033885934730477,2.5366633100480427e-11,True,Pre-Inauguration vs Entire Period
3189,0.5534355124595975,9.849414404242877e-14,True,Pre-Inauguration vs Entire Period
3190,0.4384318632050881,1.2787115093925522e-08,True,Pre-Inauguration vs Entire Period
3191,0.49577729121050984,5.3993053266700734e-11,True,Pre-Inauguration vs Entire Period
3192,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
3193,0.46679178396413307,9.415899075742387e-10,True,Pre-Inauguration vs Entire Period
3194,0.4959858200396205,5.338787163252681e-11,True,Pre-Inauguration vs Entire Period
3195,0.4165363361484725,8.24592567479404e-08,True,Pre-Inauguration vs Entire Period
3196,0.39464080909185695,4.876871751665254e-07,True,Pre-Inauguration vs Entire Period
3197,0.43113335418621623,2.404869549485638e-08,True,Pre-Inauguration vs Entire Period
3198,0.3882806798039829,8.197658710925889e-07,True,Pre-Inauguration vs Entire Period
3199,0.3806693775414451,1.425216619202602e-06,True,Pre-Inauguration vs Entire Period
3200,0.4882702533625274,1.1840184273533817e-10,True,Pre-Inauguration vs Entire Period
3201,0.401000938379731,3.56400465591823e-07,True,Pre-Inauguration vs Entire Period
3202,0.4961943488687311,5.3262186332902974e-11,True,Pre-Inauguration vs Entire Period
3203,0.4453133145657387,6.821631574958076e-09,True,Pre-Inauguration vs Entire Period
3204,0.509540193931811,1.546120143114252e-11,True,Pre-Inauguration vs Entire Period
3205,0.47388176415389427,4.841723682643485e-10,True,Pre-Inauguration vs Entire Period
3206,0.28672714002710875,0.0006625492751429501,True,Pre-Inauguration vs Entire Period
3207,0.4168491293921385,8.162110874202678e-08,True,Pre-Inauguration vs Entire Period
3208,0.4529246168282765,3.4965915454798685e-09,True,Pre-Inauguration vs Entire Period
3209,0.4384318632050881,1.2787115093925522e-08,True,Pre-Inauguration vs Entire Period
3210,0.4237305807527891,4.501181667579553e-08,True,Pre-Inauguration vs Entire Period
3211,0.3949536023355229,4.729060582551218e-07,True,Pre-Inauguration vs Entire Period
3212,0.4527160879991659,3.50841077714567e-09,True,Pre-Inauguration vs Entire Period
3213,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
3214,0.3950578667500782,4.7078960823048804e-07,True,Pre-Inauguration vs Entire Period
3215,0.5247627984568867,2.5414945305939205e-12,True,Pre-Inauguration vs Entire Period
3216,0.4165363361484725,8.24592567479404e-08,True,Pre-Inauguration vs Entire Period
3217,0.43123761860077153,2.400326118658638e-08,True,Pre-Inauguration vs Entire Period
3218,0.437389219059535,1.5653699114269846e-08,True,Pre-Inauguration vs Entire Period
3219,0.47398602856844957,4.73234918092554e-10,True,Pre-Inauguration vs Entire Period
3220,0.5104785736628089,1.1933815224748874e-11,True,Pre-Inauguration vs Entire Period
3221,0.4673131060369096,9.114130549531552e-10,True,Pre-Inauguration vs Entire Period
3222,0.4744030862266708,4.573569510977837e-10,True,Pre-Inauguration vs Entire Period
3223,0.38765509331665104,8.3274152963338e-07,True,Pre-Inauguration vs Entire Period
3224,0.4528203524137212,3.5002975621018232e-09,True,Pre-Inauguration vs Entire Period
3225,0.33010113648211864,4.8763716711473516e-05,True,Pre-Inauguration vs Entire Period
3226,0.37337086852257323,2.447436158546947e-06,True,Pre-Inauguration vs Entire Period
3227,0.4885830466061933,1.1178018379727855e-10,True,Pre-Inauguration vs Entire Period
3228,0.4530288812428318,3.495154999194901e-09,True,Pre-Inauguration vs Entire Period
3229,0.3949536023355229,4.729060582551218e-07,True,Pre-Inauguration vs Entire Period
3230,0.4817015952455427,2.2604816780811497e-10,True,Pre-Inauguration vs Entire Period
3231,0.46689604837868837,9.28157068698931e-10,True,Pre-Inauguration vs Entire Period
3232,0.46679178396413307,9.415899075742387e-10,True,Pre-Inauguration vs Entire Period
3233,0.3930768428735273,7.667541613536339e-07,True,Pre-Inauguration vs Entire Period
3234,0.4811802731727661,2.349624468776312e-10,True,Pre-Inauguration vs Entire Period
3235,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
3236,0.42435616724012093,4.446796498143877e-08,True,Pre-Inauguration vs Entire Period
