bootstrap_iteration,delta,interpretation,comparison
1838,-0.8819875776397516,Large,Pre vs Post Inauguration
1839,-0.9031055900621118,Large,Pre vs Post Inauguration
1840,-0.9627329192546584,Large,Pre vs Post Inauguration
1841,-0.9217391304347826,Large,Pre vs Post Inauguration
1842,-0.9432712215320911,Large,Pre vs Post Inauguration
1843,-0.9440993788819876,Large,Pre vs Post Inauguration
1844,-0.9113871635610766,Large,Pre vs Post Inauguration
1845,-0.9316770186335404,Large,Pre vs Post Inauguration
1846,-0.9397515527950311,Large,Pre vs Post Inauguration
1847,-0.9254658385093167,Large,Pre vs Post Inauguration
1848,-0.9128364389233955,Large,Pre vs Post Inauguration
1849,-0.9233954451345756,Large,Pre vs Post Inauguration
1850,-0.9314699792960662,Large,Pre vs Post Inauguration
1851,-0.9320910973084886,Large,Pre vs Post Inauguration
1852,-0.9519668737060042,Large,Pre vs Post Inauguration
1853,-0.9254658385093167,Large,Pre vs Post Inauguration
1854,-0.9318840579710145,Large,Pre vs Post Inauguration
1855,-0.9136645962732919,Large,Pre vs Post Inauguration
1856,-0.8728778467908903,Large,Pre vs Post Inauguration
1857,-0.8836438923395445,Large,Pre vs Post Inauguration
1858,-0.9300207039337474,Large,Pre vs Post Inauguration
1859,-0.9565217391304348,Large,Pre vs Post Inauguration
1860,-0.9047619047619048,Large,Pre vs Post Inauguration
1861,-0.9674948240165632,Large,Pre vs Post Inauguration
1862,-0.9204968944099379,Large,Pre vs Post Inauguration
1863,-0.9728778467908903,Large,Pre vs Post Inauguration
1864,-0.8215320910973085,Large,Pre vs Post Inauguration
1865,-0.9594202898550724,Large,Pre vs Post Inauguration
1866,-0.927536231884058,Large,Pre vs Post Inauguration
1867,-0.9142857142857143,Large,Pre vs Post Inauguration
1868,-0.8786749482401657,Large,Pre vs Post Inauguration
1869,-0.9407867494824017,Large,Pre vs Post Inauguration
1870,-0.9503105590062112,Large,Pre vs Post Inauguration
1871,-0.9322981366459627,Large,Pre vs Post Inauguration
1872,-0.949896480331263,Large,Pre vs Post Inauguration
1873,-0.9664596273291925,Large,Pre vs Post Inauguration
1874,-0.9006211180124224,Large,Pre vs Post Inauguration
1875,-0.9507246376811594,Large,Pre vs Post Inauguration
1876,-0.8942028985507247,Large,Pre vs Post Inauguration
1877,-0.9478260869565217,Large,Pre vs Post Inauguration
1878,-0.9304347826086956,Large,Pre vs Post Inauguration
1879,-0.9308488612836439,Large,Pre vs Post Inauguration
1880,-0.8877846790890269,Large,Pre vs Post Inauguration
1881,-0.8778467908902692,Large,Pre vs Post Inauguration
1882,-0.9064182194616978,Large,Pre vs Post Inauguration
1883,-0.9623188405797102,Large,Pre vs Post Inauguration
1884,-0.9424430641821946,Large,Pre vs Post Inauguration
1885,-0.9432712215320911,Large,Pre vs Post Inauguration
1886,-0.8956521739130435,Large,Pre vs Post Inauguration
1887,-0.8838509316770187,Large,Pre vs Post Inauguration
1888,-0.9192546583850931,Large,Pre vs Post Inauguration
1889,-0.943064182194617,Large,Pre vs Post Inauguration
1890,-0.8960662525879918,Large,Pre vs Post Inauguration
1891,-0.9619047619047619,Large,Pre vs Post Inauguration
1892,-0.9660455486542443,Large,Pre vs Post Inauguration
1893,-0.9619047619047619,Large,Pre vs Post Inauguration
1894,-0.9387163561076605,Large,Pre vs Post Inauguration
1895,-0.8467908902691511,Large,Pre vs Post Inauguration
1896,-0.9312629399585921,Large,Pre vs Post Inauguration
1897,-0.9590062111801242,Large,Pre vs Post Inauguration
1898,-0.8774327122153209,Large,Pre vs Post Inauguration
1899,-0.9538302277432712,Large,Pre vs Post Inauguration
1900,-0.9420289855072463,Large,Pre vs Post Inauguration
1901,-0.9668737060041408,Large,Pre vs Post Inauguration
1902,-0.8743271221532091,Large,Pre vs Post Inauguration
1903,-0.9420289855072463,Large,Pre vs Post Inauguration
1904,-0.9262939958592132,Large,Pre vs Post Inauguration
1905,-0.9474120082815735,Large,Pre vs Post Inauguration
1906,-0.8877846790890269,Large,Pre vs Post Inauguration
1907,-0.9517598343685301,Large,Pre vs Post Inauguration
1908,-0.9113871635610766,Large,Pre vs Post Inauguration
1909,-0.8544513457556936,Large,Pre vs Post Inauguration
1910,-0.9803312629399586,Large,Pre vs Post Inauguration
1911,-0.9722567287784679,Large,Pre vs Post Inauguration
1912,-0.9420289855072463,Large,Pre vs Post Inauguration
1913,-0.9610766045548654,Large,Pre vs Post Inauguration
1914,-0.8995859213250518,Large,Pre vs Post Inauguration
1915,-0.991304347826087,Large,Pre vs Post Inauguration
1916,-0.925879917184265,Large,Pre vs Post Inauguration
1917,-0.9509316770186336,Large,Pre vs Post Inauguration
1918,-0.8838509316770187,Large,Pre vs Post Inauguration
1919,-0.8739130434782608,Large,Pre vs Post Inauguration
1920,-0.9111801242236025,Large,Pre vs Post Inauguration
1921,-0.9490683229813665,Large,Pre vs Post Inauguration
1922,-0.9445134575569358,Large,Pre vs Post Inauguration
1923,-0.9320910973084886,Large,Pre vs Post Inauguration
1924,-0.927536231884058,Large,Pre vs Post Inauguration
1925,-0.9635610766045548,Large,Pre vs Post Inauguration
1926,-0.846583850931677,Large,Pre vs Post Inauguration
1927,-0.9312629399585921,Large,Pre vs Post Inauguration
1928,-0.984472049689441,Large,Pre vs Post Inauguration
1929,-0.8888198757763975,Large,Pre vs Post Inauguration
1930,-0.9146997929606625,Large,Pre vs Post Inauguration
1931,-0.9167701863354037,Large,Pre vs Post Inauguration
1932,-0.9267080745341615,Large,Pre vs Post Inauguration
1933,-0.8964803312629399,Large,Pre vs Post Inauguration
1934,-0.9509316770186336,Large,Pre vs Post Inauguration
1935,-0.9590062111801242,Large,Pre vs Post Inauguration
1936,-0.8747412008281573,Large,Pre vs Post Inauguration
1937,-0.9494824016563147,Large,Pre vs Post Inauguration
1938,-0.9550724637681159,Large,Pre vs Post Inauguration
1939,-0.9300207039337474,Large,Pre vs Post Inauguration
1940,-0.8923395445134575,Large,Pre vs Post Inauguration
1941,-0.9565217391304348,Large,Pre vs Post Inauguration
1942,-0.9082815734989648,Large,Pre vs Post Inauguration
1943,-0.9345755693581781,Large,Pre vs Post Inauguration
1944,-0.8964803312629399,Large,Pre vs Post Inauguration
1945,-0.9037267080745341,Large,Pre vs Post Inauguration
1946,-0.9209109730848861,Large,Pre vs Post Inauguration
1947,-0.924016563146998,Large,Pre vs Post Inauguration
1948,-0.9283643892339545,Large,Pre vs Post Inauguration
1949,-0.8712215320910973,Large,Pre vs Post Inauguration
1950,-0.9486542443064182,Large,Pre vs Post Inauguration
1951,-0.9668737060041408,Large,Pre vs Post Inauguration
1952,-0.9072463768115943,Large,Pre vs Post Inauguration
1953,-0.9188405797101449,Large,Pre vs Post Inauguration
1954,-0.9159420289855073,Large,Pre vs Post Inauguration
1955,-0.9002070393374741,Large,Pre vs Post Inauguration
1956,-0.9064182194616978,Large,Pre vs Post Inauguration
1957,-0.9300207039337474,Large,Pre vs Post Inauguration
1958,-0.8662525879917184,Large,Pre vs Post Inauguration
1959,-0.936231884057971,Large,Pre vs Post Inauguration
1960,-0.8641821946169772,Large,Pre vs Post Inauguration
1961,-0.9428571428571428,Large,Pre vs Post Inauguration
1962,-0.924223602484472,Large,Pre vs Post Inauguration
1963,-0.9627329192546584,Large,Pre vs Post Inauguration
1964,-0.9801242236024845,Large,Pre vs Post Inauguration
1965,-0.8873706004140787,Large,Pre vs Post Inauguration
1966,-0.9374741200828157,Large,Pre vs Post Inauguration
1967,-0.8960662525879918,Large,Pre vs Post Inauguration
1968,-0.9768115942028985,Large,Pre vs Post Inauguration
1969,-0.9167701863354037,Large,Pre vs Post Inauguration
1970,-0.8971014492753623,Large,Pre vs Post Inauguration
1971,-0.8968944099378882,Large,Pre vs Post Inauguration
1972,-0.9325051759834369,Large,Pre vs Post Inauguration
1973,-0.9031055900621118,Large,Pre vs Post Inauguration
1974,-0.9095238095238095,Large,Pre vs Post Inauguration
1975,-0.9217391304347826,Large,Pre vs Post Inauguration
1976,-0.9428571428571428,Large,Pre vs Post Inauguration
1977,-0.94824016563147,Large,Pre vs Post Inauguration
1978,-0.8743271221532091,Large,Pre vs Post Inauguration
1979,-0.8927536231884058,Large,Pre vs Post Inauguration
1980,-0.9300207039337474,Large,Pre vs Post Inauguration
1981,-0.8894409937888199,Large,Pre vs Post Inauguration
1982,-0.9354037267080745,Large,Pre vs Post Inauguration
1983,-0.8977225672877847,Large,Pre vs Post Inauguration
1984,-0.9585921325051759,Large,Pre vs Post Inauguration
1985,-0.9453416149068323,Large,Pre vs Post Inauguration
1986,-0.9469979296066252,Large,Pre vs Post Inauguration
1987,-0.8989648033126294,Large,Pre vs Post Inauguration
1988,-0.9412008281573498,Large,Pre vs Post Inauguration
1989,-0.8836438923395445,Large,Pre vs Post Inauguration
1990,-0.8964803312629399,Large,Pre vs Post Inauguration
1991,-0.9136645962732919,Large,Pre vs Post Inauguration
1992,-0.9341614906832298,Large,Pre vs Post Inauguration
1993,-0.8331262939958592,Large,Pre vs Post Inauguration
1994,-0.9710144927536232,Large,Pre vs Post Inauguration
1995,-0.9598343685300207,Large,Pre vs Post Inauguration
1996,-0.853416149068323,Large,Pre vs Post Inauguration
1997,-0.8960662525879918,Large,Pre vs Post Inauguration
1998,-0.9519668737060042,Large,Pre vs Post Inauguration
1999,-0.9262939958592132,Large,Pre vs Post Inauguration
2000,-0.9130434782608695,Large,Pre vs Post Inauguration
2001,-0.8944099378881988,Large,Pre vs Post Inauguration
2002,-0.9354037267080745,Large,Pre vs Post Inauguration
2003,-0.9047619047619048,Large,Pre vs Post Inauguration
2004,-0.9490683229813665,Large,Pre vs Post Inauguration
2005,-0.925879917184265,Large,Pre vs Post Inauguration
2006,-0.9710144927536232,Large,Pre vs Post Inauguration
2007,-0.9229813664596274,Large,Pre vs Post Inauguration
2008,-0.925879917184265,Large,Pre vs Post Inauguration
2009,-0.9469979296066252,Large,Pre vs Post Inauguration
2010,-0.9596273291925466,Large,Pre vs Post Inauguration
2011,-0.920703933747412,Large,Pre vs Post Inauguration
2012,-0.9130434782608695,Large,Pre vs Post Inauguration
2013,-0.9527950310559006,Large,Pre vs Post Inauguration
2014,-0.9581780538302277,Large,Pre vs Post Inauguration
2015,-0.9594202898550724,Large,Pre vs Post Inauguration
2016,-0.9157349896480331,Large,Pre vs Post Inauguration
2017,-0.972463768115942,Large,Pre vs Post Inauguration
2018,-0.9387163561076605,Large,Pre vs Post Inauguration
2019,-0.929192546583851,Large,Pre vs Post Inauguration
2020,-0.9422360248447205,Large,Pre vs Post Inauguration
2021,-0.9693581780538302,Large,Pre vs Post Inauguration
2022,-0.9180124223602485,Large,Pre vs Post Inauguration
2023,-0.9763975155279503,Large,Pre vs Post Inauguration
2024,-0.9403726708074535,Large,Pre vs Post Inauguration
2025,-0.9511387163561077,Large,Pre vs Post Inauguration
2026,-0.9271221532091097,Large,Pre vs Post Inauguration
2027,-0.9287784679089027,Large,Pre vs Post Inauguration
2028,-0.9142857142857143,Large,Pre vs Post Inauguration
2029,-0.937888198757764,Large,Pre vs Post Inauguration
2030,-0.8799171842650103,Large,Pre vs Post Inauguration
2031,-0.9585921325051759,Large,Pre vs Post Inauguration
2032,-0.9561076604554866,Large,Pre vs Post Inauguration
2033,-0.9501035196687371,Large,Pre vs Post Inauguration
2034,-0.9105590062111801,Large,Pre vs Post Inauguration
2035,-0.881159420289855,Large,Pre vs Post Inauguration
2036,-0.9453416149068323,Large,Pre vs Post Inauguration
2037,-0.9743271221532092,Large,Pre vs Post Inauguration
2038,-0.8546583850931677,Large,Pre vs Post Inauguration
2039,-0.9002070393374741,Large,Pre vs Post Inauguration
2040,-0.9652173913043478,Large,Pre vs Post Inauguration
2041,-0.8753623188405797,Large,Pre vs Post Inauguration
2042,-0.8853002070393374,Large,Pre vs Post Inauguration
2043,-0.9227743271221532,Large,Pre vs Post Inauguration
2044,-0.9124223602484473,Large,Pre vs Post Inauguration
2045,-0.9374741200828157,Large,Pre vs Post Inauguration
2046,-0.9606625258799172,Large,Pre vs Post Inauguration
2047,-0.9182194616977226,Large,Pre vs Post Inauguration
2048,-0.9167701863354037,Large,Pre vs Post Inauguration
2049,-0.9451345755693582,Large,Pre vs Post Inauguration
2050,-0.9180124223602485,Large,Pre vs Post Inauguration
2051,-0.924016563146998,Large,Pre vs Post Inauguration
2052,-0.8813664596273292,Large,Pre vs Post Inauguration
2053,-0.9231884057971015,Large,Pre vs Post Inauguration
2054,-0.9407867494824017,Large,Pre vs Post Inauguration
2055,-0.9084886128364389,Large,Pre vs Post Inauguration
2056,-0.9434782608695652,Large,Pre vs Post Inauguration
2057,-0.8730848861283644,Large,Pre vs Post Inauguration
2058,-0.9614906832298137,Large,Pre vs Post Inauguration
2059,-0.9055900621118013,Large,Pre vs Post Inauguration
2060,-0.9424430641821946,Large,Pre vs Post Inauguration
2061,-0.9213250517598344,Large,Pre vs Post Inauguration
2062,-0.9159420289855073,Large,Pre vs Post Inauguration
2063,-0.9229813664596274,Large,Pre vs Post Inauguration
2064,-0.9229813664596274,Large,Pre vs Post Inauguration
2065,-0.9262939958592132,Large,Pre vs Post Inauguration
2066,-0.8716356107660456,Large,Pre vs Post Inauguration
2067,-0.9194616977225673,Large,Pre vs Post Inauguration
2068,-0.9107660455486543,Large,Pre vs Post Inauguration
2069,-0.8530020703933747,Large,Pre vs Post Inauguration
2070,-0.915527950310559,Large,Pre vs Post Inauguration
2071,-0.927536231884058,Large,Pre vs Post Inauguration
2072,-0.927536231884058,Large,Pre vs Post Inauguration
2073,-0.9047619047619048,Large,Pre vs Post Inauguration
2074,-0.8995859213250518,Large,Pre vs Post Inauguration
2075,-0.9246376811594202,Large,Pre vs Post Inauguration
2076,-0.9366459627329192,Large,Pre vs Post Inauguration
2077,-0.8919254658385093,Large,Pre vs Post Inauguration
2078,-0.9399585921325052,Large,Pre vs Post Inauguration
2079,-0.8832298136645963,Large,Pre vs Post Inauguration
2080,-0.920703933747412,Large,Pre vs Post Inauguration
2081,-0.8389233954451346,Large,Pre vs Post Inauguration
2082,-0.8902691511387164,Large,Pre vs Post Inauguration
2083,-0.9225672877846791,Large,Pre vs Post Inauguration
2084,-0.9370600414078675,Large,Pre vs Post Inauguration
2085,-0.9585921325051759,Large,Pre vs Post Inauguration
2086,-0.9024844720496894,Large,Pre vs Post Inauguration
2087,-0.9180124223602485,Large,Pre vs Post Inauguration
2088,-0.9465838509316771,Large,Pre vs Post Inauguration
2089,-0.8099378881987578,Large,Pre vs Post Inauguration
2090,-0.9022774327122153,Large,Pre vs Post Inauguration
2091,-0.9666666666666667,Large,Pre vs Post Inauguration
2092,-0.9236024844720497,Large,Pre vs Post Inauguration
2093,-0.9490683229813665,Large,Pre vs Post Inauguration
2094,-0.9002070393374741,Large,Pre vs Post Inauguration
2095,-0.9072463768115943,Large,Pre vs Post Inauguration
2096,-0.9399585921325052,Large,Pre vs Post Inauguration
2097,-0.8981366459627329,Large,Pre vs Post Inauguration
2098,-0.8997929606625259,Large,Pre vs Post Inauguration
2099,-0.927536231884058,Large,Pre vs Post Inauguration
2100,-0.8795031055900621,Large,Pre vs Post Inauguration
2101,-0.9598343685300207,Large,Pre vs Post Inauguration
2102,-0.9229813664596274,Large,Pre vs Post Inauguration
2103,-0.9461697722567288,Large,Pre vs Post Inauguration
2104,-0.9360248447204969,Large,Pre vs Post Inauguration
2105,-0.9403726708074535,Large,Pre vs Post Inauguration
2106,-0.882815734989648,Large,Pre vs Post Inauguration
2107,-0.9026915113871635,Large,Pre vs Post Inauguration
2108,-0.9229813664596274,Large,Pre vs Post Inauguration
2109,-0.8799171842650103,Large,Pre vs Post Inauguration
2110,-0.9374741200828157,Large,Pre vs Post Inauguration
2111,-0.9660455486542443,Large,Pre vs Post Inauguration
2112,-0.927536231884058,Large,Pre vs Post Inauguration
2113,-0.9047619047619048,Large,Pre vs Post Inauguration
2114,-0.9469979296066252,Large,Pre vs Post Inauguration
2115,-0.9490683229813665,Large,Pre vs Post Inauguration
2116,-0.8753623188405797,Large,Pre vs Post Inauguration
2117,-0.9449275362318841,Large,Pre vs Post Inauguration
2118,-0.8600414078674948,Large,Pre vs Post Inauguration
2119,-0.9074534161490683,Large,Pre vs Post Inauguration
2120,-0.8621118012422361,Large,Pre vs Post Inauguration
2121,-0.905175983436853,Large,Pre vs Post Inauguration
2122,-0.9784679089026915,Large,Pre vs Post Inauguration
2123,-0.9287784679089027,Large,Pre vs Post Inauguration
2124,-0.9507246376811594,Large,Pre vs Post Inauguration
2125,-0.9341614906832298,Large,Pre vs Post Inauguration
2126,-0.9039337474120083,Large,Pre vs Post Inauguration
2127,-0.9556935817805383,Large,Pre vs Post Inauguration
2128,-0.8766045548654244,Large,Pre vs Post Inauguration
2129,-0.9304347826086956,Large,Pre vs Post Inauguration
2130,-0.9333333333333333,Large,Pre vs Post Inauguration
2131,-0.9076604554865424,Large,Pre vs Post Inauguration
2132,-0.9358178053830227,Large,Pre vs Post Inauguration
2133,-0.8993788819875776,Large,Pre vs Post Inauguration
2134,-0.9244306418219461,Large,Pre vs Post Inauguration
2135,-0.9161490683229814,Large,Pre vs Post Inauguration
2136,-0.9523809523809523,Large,Pre vs Post Inauguration
2137,-0.9668737060041408,Large,Pre vs Post Inauguration
2138,-0.9606625258799172,Large,Pre vs Post Inauguration
2139,-0.8869565217391304,Large,Pre vs Post Inauguration
2140,-0.9006211180124224,Large,Pre vs Post Inauguration
2141,-0.9573498964803313,Large,Pre vs Post Inauguration
2142,-0.917184265010352,Large,Pre vs Post Inauguration
2143,-0.9569358178053831,Large,Pre vs Post Inauguration
2144,-0.8799171842650103,Large,Pre vs Post Inauguration
2145,-0.8857142857142857,Large,Pre vs Post Inauguration
2146,-0.8082815734989648,Large,Pre vs Post Inauguration
2147,-0.8877846790890269,Large,Pre vs Post Inauguration
2148,-0.9252587991718426,Large,Pre vs Post Inauguration
2149,-0.8641821946169772,Large,Pre vs Post Inauguration
2150,-0.8923395445134575,Large,Pre vs Post Inauguration
2151,-0.8848861283643892,Large,Pre vs Post Inauguration
2152,-0.9345755693581781,Large,Pre vs Post Inauguration
2153,-0.9374741200828157,Large,Pre vs Post Inauguration
2154,-0.9105590062111801,Large,Pre vs Post Inauguration
2155,-0.9658385093167702,Large,Pre vs Post Inauguration
2156,-0.9060041407867495,Large,Pre vs Post Inauguration
2157,-0.9233954451345756,Large,Pre vs Post Inauguration
2158,-0.9710144927536232,Large,Pre vs Post Inauguration
2159,-0.9285714285714286,Large,Pre vs Post Inauguration
2160,-0.9308488612836439,Large,Pre vs Post Inauguration
